course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
ARCH EXP & PLAN ARCHITECTURE,SEM,0,,,,Bruce,,1200,0,1200,ADMN,2022-01-10,2022-05-06,SPRING 2022,64539,1030,01,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN ENGINEERING,SEM,0,,,,Bruce,,1200,0,1200,ADMN,2022-01-10,2022-05-06,SPRING 2022,64168,1030,02,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN HUMANITIES,SEM,0,,,,Bruce,,1200,0,1200,ADMN,2022-01-10,2022-05-06,SPRING 2022,64540,1030,03,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN ITWS/UNDECIDED,SEM,0,,,,Bruce,,1200,0,1200,ADMN,2022-01-10,2022-05-06,SPRING 2022,64541,1030,04,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN MANAGEMENT,SEM,0,,,,Bruce,,1200,0,1200,ADMN,2022-01-10,2022-05-06,SPRING 2022,64542,1030,05,ADMN-1030,,,,,,,Other
ARCH EXP & PLAN SCIENCE,SEM,0,,,,Bruce,,1200,0,1200,ADMN,2022-01-10,2022-05-06,SPRING 2022,64543,1030,06,ADMN-1030,,,,,,,Other
PORTFOLIO DEVELOPMENT,LAB,0,,,,Lopez,,65,0,65,ADMN,2022-01-10,2022-05-06,SPRING 2022,64486,1100,02,ADMN-1100,,,,,,,Other
STUDENT SUCCESS LABS,LEC,0,T,4:00PM,4:50PM,Trzepacz,,150,0,150,ADMN,2022-01-10,2022-05-06,SPRING 2022,63942,1824,01,ADMN-1824,,,,,,,Other
FIP SEMINAR,LEC,0,W,12:00PM,12:50PM,Clay,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63494,1962,02,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,W,12:00PM,12:50PM,Caihua,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63497,1962,05,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,W,12:00PM,12:50PM,Roberts,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63498,1962,06,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Milford,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63499,1962,09,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Steigler,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63500,1962,10,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Roberts,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63501,1962,11,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,,,,Fayette,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63504,1962,14,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,5:00PM,5:50PM,Milford,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63505,1962,15,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,W,8:00AM,8:50AM,Roberts,,12,0,12,ADMN,2022-01-10,2022-05-06,SPRING 2022,63506,1962,16,ADMN-1962,,,,,,,Other
FIP SEMINAR,,0,W,8:00AM,8:50AM,Caihua,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63547,1962,17,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,W,12:00PM,1:50PM,Steigler,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63865,1962,21,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,5:00PM,5:50PM,Clay,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,63866,1962,22,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Fayette,,25,0,25,ADMN,2022-01-10,2022-05-06,SPRING 2022,64172,1962,24,ADMN-1962,,,,,,,Other
ORIENTATION SMR FOR GRADUATES,LEC,0,,,,Grega,,500,0,500,ADMN,2022-01-10,2022-05-06,SPRING 2022,62150,6700,01,ADMN-6700,,,,,,,Other
TA TRAINING SEMINAR,LEC,0,,,,Staff,,200,0,200,ADMN,2022-01-10,2022-05-06,SPRING 2022,62151,6800,01,ADMN-6800,,,,,,,Other
ENVIRONMENTAL AND ECOL SYSTEM,STU,4,MR,8:00AM,9:50AM,Stradley,,80,0,80,ARCH,2022-01-10,2022-05-06,SPRING 2022,60353,2360,01,ARCH-2360,Environmental and Ecological Systems,,,,[],[],Architecture
"ENERGY, COMFORT & ECOLOGY",LEC,2,W,10:00AM,11:50AM,Loercher,,80,0,80,ARCH,2022-01-10,2022-05-06,SPRING 2022,62758,2370,01,ARCH-2370,"Energy, Comfort, and Ecology",,,,[],[],Architecture
DIGITAL CONSTRUCTS 2,LEC,2,,,,Dayem,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,62762,2530,01,ARCH-2530,Digital Constructs 2,,,,[],[],Architecture
DIGITAL CONSTRUCTS 2,LEC,2,,,,Liu,,4,0,4,ARCH,2022-01-10,2022-05-06,SPRING 2022,64718,2530,02,ARCH-2530,Digital Constructs 2,,,,[],[],Architecture
DIGITAL CONSTRUCTS 4,LEC,2,,,,Imaeda,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,63158,2550,01,ARCH-2550,Digital Constructs 4,,,,[],[],Architecture
DIGITAL CONSTRUCTS 4,LEC,2,,,,Lopez,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64487,2550,02,ARCH-2550,Digital Constructs 4,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Titus,,68,0,68,ARCH,2022-01-10,2022-05-06,SPRING 2022,62759,2810,01,ARCH-2810,Architectural Design Studio 2,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Erel,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,62760,2810,02,ARCH-2810,Architectural Design Studio 2,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Stradley,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63408,2810,03,ARCH-2810,Architectural Design Studio 2,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Imaeda,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,62761,2810,04,ARCH-2810,Architectural Design Studio 2,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Sehwail,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63409,2810,05,ARCH-2810,Architectural Design Studio 2,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Sehwail,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,64488,2810,06,ARCH-2810,Architectural Design Studio 2,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Dayem,,68,0,68,ARCH,2022-01-10,2022-05-06,SPRING 2022,63142,2830,01,ARCH-2830,Architectural Design Studio 4,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Bell,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63143,2830,02,ARCH-2830,Architectural Design Studio 4,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Liu,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63157,2830,03,ARCH-2830,Architectural Design Studio 4,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Lopez,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63778,2830,04,ARCH-2830,Architectural Design Studio 4,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63244,2830,05,ARCH-2830,Architectural Design Studio 4,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64159,2830,06,ARCH-2830,Architectural Design Studio 4,,,,[],[],Architecture
BUILDING PERFORMANCE STUDIO 1,,5,MWR,2:00PM,5:50PM,Leer,,10,0,10,ARCH,2022-01-10,2022-05-06,SPRING 2022,63193,2850,01,ARCH-2850,Building Performance Studio 1,,,,[],[],Architecture
PROJECTS IN ARCH & ENV DESIGN,,1-6,,,,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,60470,2940,00,ARCH-2940,Projects in Architecture and Environmental Design,,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,1,,,,Oksiuta,,1,0,1,ARCH,2022-01-10,2022-05-06,SPRING 2022,64683,2940,05,ARCH-2940,Projects in Architecture and Environmental Design,,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,1,,,,Liu,,1,0,1,ARCH,2022-01-10,2022-05-06,SPRING 2022,64684,2940,06,ARCH-2940,Projects in Architecture and Environmental Design,,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,2,,,,Lopez,,3,0,3,ARCH,2022-01-10,2022-05-06,SPRING 2022,64685,2940,07,ARCH-2940,Projects in Architecture and Environmental Design,,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,2,,,,Erel,,1,0,1,ARCH,2022-01-10,2022-05-06,SPRING 2022,64686,2940,08,ARCH-2940,Projects in Architecture and Environmental Design,,,,[],[],Architecture
PORTFOLIO DEVELOPMENT COURSE,LEC,2,W,12:00PM,1:50PM,Lopez,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,64687,2940,09,ARCH-2940,Projects in Architecture and Environmental Design,,,,[],[],Architecture
BEDFORD SEMINAR,LEC,3,W,12:00PM,1:50PM,Marchewka,,10,0,10,ARCH,2022-01-10,2022-05-06,SPRING 2022,62625,4020,01,ARCH-4020,Bedford Architecture Engineering Seminar,,,,[],[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Erel,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,62807,4090,01,ARCH-4090,Architectural Case Studies,,,,[],[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Crembil,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64489,4090,02,ARCH-4090,Architectural Case Studies,,,,[],[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Vetcher,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64709,4090,03,ARCH-4090,Architectural Case Studies,,,,[],[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Imaeda,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64710,4090,04,ARCH-4090,Architectural Case Studies,,,,[],[],Architecture
AN ARCHITECTURAL GENEALOGY,LEC,3,MR,10:00AM,11:20AM,Bell,,85,0,85,ARCH,2022-01-10,2022-05-06,SPRING 2022,63725,4100,01,ARCH-4100,An Architectural Genealogy,,,,[],[],Architecture
CONTEMPORARY DESIGN APPROACHES,LEC,3,W,10:00AM,12:50PM,Leitao,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,63447,4150,01,ARCH-4150,Contemporary Design Approaches,,,,[],[],Architecture
CONTEMPORARY DESIGN APPROACHES,LEC,3,W,10:00AM,12:50PM,Crandall,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,64490,4150,02,ARCH-4150,Contemporary Design Approaches,,,,[],[],Architecture
CONTEMPORARY DESIGN APPROACHES,LEC,3,W,10:00AM,12:50PM,Vetcher,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,64491,4150,03,ARCH-4150,Contemporary Design Approaches,,,,[],[],Architecture
PORTFOLIO DEVELOPMENT,LEC,1,W,12:00PM,1:50PM,Lopez,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,64722,4200,01,ARCH-4200,,,,,,,Architecture
PORTFOLIO DEVELOPMENT,LEC,1,W,12:00PM,1:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64723,4200,02,ARCH-4200,,,,,,,Architecture
PORTFOLIO DEVELOPMENT,LEC,1,W,12:00PM,1:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64724,4200,03,ARCH-4200,,,,,,,Architecture
CONSTRUCTION IND SEM 1,LEC,2,R,10:00AM,11:50AM,Combs,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,64492,4510,01,ARCH-4510,Construction Industry Seminar 1,,,,[],[],Architecture
CONSTRUCTION INDUSTRY SEMR 2,LEC,2,R,12:00PM,1:50PM,Combs,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63726,4520,01,ARCH-4520,Construction Industry Seminar 2,,,,[],[],Architecture
CONSTRUCTION INDUSTRY SEMR 2,LEC,2,R,12:00PM,1:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64717,4520,02,ARCH-4520,Construction Industry Seminar 2,,,,[],[],Architecture
PROFESSIONAL PRACTICE 1,SEM,2,T,6:00PM,8:50PM,Pacheco,,60,0,60,ARCH,2022-01-10,2022-05-06,SPRING 2022,60106,4540,01,ARCH-4540,Professional Practice 1,,,,[],[],Architecture
PROFESSIONAL PRACTICE 1,SEM,2,R,6:00PM,7:50PM,Pacheco,,60,0,60,ARCH,2022-01-10,2022-05-06,SPRING 2022,60106,4540,01,ARCH-4540,Professional Practice 1,,,,[],[],Architecture
PROFESSIONAL PRACTICE 2,LEC,2,T,6:00PM,7:50PM,Pacheco,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,62763,4550,01,ARCH-4550,Professional Practice 2,,,,[],[],Architecture
MATERIALS SYSTEMS & PRODUCTION,LEC,3,M,10:00AM,12:50PM,Draper,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,62808,4580,80,ARCH-4580,,,,,,,Architecture
ENTREPRENEURSHIP &ARCHITECTURE,LEC,2,M,12:00PM,1:50PM,Lee,,50,0,50,ARCH,2022-01-10,2022-05-06,SPRING 2022,63727,4590,01,ARCH-4590,Entrepreneurship and Architecture,,,,[],[],Architecture
BLDG SYSTEMS AND ENVIRONMENT,LEC,4,TF,8:00AM,9:50AM,Loercher,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,60354,4740,01,ARCH-4740,Building Systems and Environment,,,,[],[],Architecture
BLDG SYSTEMS AND ENVIRONMENT,LEC,4,TF,8:00AM,9:50AM,Stradley,,70,0,70,ARCH,2022-01-10,2022-05-06,SPRING 2022,64715,4740,02,ARCH-4740,Building Systems and Environment,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Oatman,,30,0,30,ARCH,2022-01-10,2022-05-06,SPRING 2022,63144,4770,01,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,,5,MWR,2:00PM,5:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63145,4770,02,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Crembil,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63491,4770,03,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Oksiuta,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64711,4770,04,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,,,,Bennett,,18,0,18,ARCH,2022-01-10,2022-05-06,SPRING 2022,63410,4770,50,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Hower,,5,0,5,ARCH,2022-01-10,2022-05-06,SPRING 2022,63108,4770,80,ARCH-4770,Architectural Design Studio 5,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,STU,5,MWR,2:00PM,5:50PM,Oatman,,30,0,30,ARCH,2022-01-10,2022-05-06,SPRING 2022,63728,4780,01,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,STU,5,MWR,2:00PM,5:50PM,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63729,4780,02,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,STU,5,MWR,2:00PM,5:50PM,Crembil,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,63730,4780,03,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,LEC,5,MWR,2:00PM,5:50PM,Oksiuta,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64712,4780,04,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,LEC,5,,,,Bennett,,18,0,18,ARCH,2022-01-10,2022-05-06,SPRING 2022,63411,4780,50,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 6,LEC,5,MWR,2:00PM,5:50PM,Hower,,8,0,8,ARCH,2022-01-10,2022-05-06,SPRING 2022,63731,4780,80,ARCH-4780,Architectural Design Studio 6,,,,[],[],Architecture
INTEGRATED DESIGN SCHEMATIC,LEC,5,MWR,2:00PM,5:50PM,Vetcher,,14,0,14,ARCH,2022-01-10,2022-05-06,SPRING 2022,63412,4820,01,ARCH-4820,Integrated Design Schematic,,,,[],[],Architecture
INTEGRATED DESIGN DEV STUDIO,LEC,5,MWR,2:00PM,5:50PM,Combs,,55,0,55,ARCH,2022-01-10,2022-05-06,SPRING 2022,63414,4830,01,ARCH-4830,Integrated Design Development,,,,[],[],Architecture
INTEGRATED DESIGN DEV STUDIO,LEC,5,MWR,2:00PM,5:50PM,Crandall,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64493,4830,02,ARCH-4830,Integrated Design Development,,,,[],[],Architecture
INTEGRATED DESIGN DEV STUDIO,LEC,5,MWR,2:00PM,5:50PM,Krueger,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64494,4830,03,ARCH-4830,Integrated Design Development,,,,[],[],Architecture
INTEGRATED DESIGN DEV STUDIO,LEC,5,MWR,2:00PM,5:50PM,Loercher,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,64495,4830,04,ARCH-4830,Integrated Design Development,,,,[],[],Architecture
ARCHITECTURAL ACOUSTICS 2,LEC,4,F,2:00PM,5:50PM,Brooks,,30,0,30,ARCH,2022-01-10,2022-05-06,SPRING 2022,61515,4850,01,ARCH-4850,Architectural Acoustics 2,,,,[],[],Architecture
AURAL ARCHITECTURE,LEC,3,T,1:00PM,3:50PM,Braasch,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,63732,4880,01,ARCH-4880,Aural Architecture,,,,[],[],Architecture
FINAL PROJECT DESIGN STUDIO,LEC,5,WF,2:00PM,5:50PM,Leitao,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,63416,4920,01,ARCH-4920,Final Project Design Studio,,,,[],[],Architecture
FINAL PROJECT DESIGN STUDIO,LEC,5,WF,2:00PM,5:50PM,Perry,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,63417,4920,02,ARCH-4920,Final Project Design Studio,,,,[],[],Architecture
FINAL PROJECT DESIGN STUDIO,LEC,5,WF,2:00PM,5:50PM,Staff,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,63418,4920,03,ARCH-4920,Final Project Design Studio,,,,[],[],Architecture
FINAL PROJECT DESIGN STUDIO,LEC,5,WF,2:00PM,5:50PM,Russo,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,63419,4920,04,ARCH-4920,Final Project Design Studio,,,,[],[],Architecture
RES INVESTIGATIONS: PROJBUILT,LEC,4,F,9:00AM,12:50PM,Draper,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,62164,4936,80,ARCH-4936,,,,,,,Architecture
INDEPENDENT STUDY IN ARCH,,0-6,,,,Staff,,0,0,0,ARCH,2022-01-10,2022-05-06,SPRING 2022,60103,4940,00,ARCH-4940,Advanced Individual Projects in Architecture and Environmental Design,,,,[],[],Architecture
SYSTEMS PROTOTYPING,LEC,3,W,10:00AM,12:50PM,Staff,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,64045,4952,80,ARCH-4952,,,,,,,Architecture
STRUCTURAL ANATOMY OF BLDGS,LEC,2,T,4:00PM,5:50PM,Den Herder,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63756,4962,01,ARCH-4962,,,,,,,Architecture
LATIN AMERICAN STUDY,LEC,1,M,6:00PM,7:50PM,Crembil,,16,0,16,ARCH,2022-01-10,2022-05-06,SPRING 2022,64497,4963,01,ARCH-4963,,,,,,,Architecture
MODELS OF VS MODELS FOR,LEC,2,R,10:00AM,11:50AM,Krueger,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63734,4964,01,ARCH-4964,,,,,,,Architecture
A. HITCHCOK & THE ARCH OF FEAR,LEC,2,M,7:00PM,9:50PM,Oatman,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63420,4966,01,ARCH-4966,,,,,,,Architecture
ATMOSPHERIC ATTRIBUTES & PRIN,LEC,2,R,12:00PM,1:50PM,Vetcher,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,64046,4967, 01,ARCH-4967,,,,,,,Architecture
CONTEMPORARY CERAMIC ASSEMB,LEC,2,M,12:00PM,1:50PM,Russo,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63194,4968,01,ARCH-4968,,,,,,,Architecture
RELATIONSHIP BTWN FILM & ARCH,LEC,2,R,10:00AM,11:50AM,Titus,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63195,4969,01,ARCH-4969,,,,,,,Architecture
"HISTORY, THEORY, CRITICISM 2",LEC,4,MR,10:00AM,11:20AM,Bell,,4,0,4,ARCH,2022-01-10,2022-05-06,SPRING 2022,63181,5110,01,ARCH-5110,"History, Theory, Criticism 2",,,,[],[],Architecture
DIGITAL CONSTRUCTS 2,LEC,2,,,,Dayem,,5,0,5,ARCH,2022-01-10,2022-05-06,SPRING 2022,63185,5170,01,ARCH-5170,Digital Constructs 2,,,,[],[],Architecture
DIGITAL CONSTRUCTS 2,,2,,,,Liu,,4,0,4,ARCH,2022-01-10,2022-05-06,SPRING 2022,64719,5170,02,ARCH-5170,Digital Constructs 2,,,,[],[],Architecture
GRADUATE ARCHITECTURE DESIGN 2,LEC,5,MWR,2:00PM,5:50PM,Dayem,,4,0,4,ARCH,2022-01-10,2022-05-06,SPRING 2022,63184,5210,01,ARCH-5210,Graduate Architecture Design 2,,,,[],[],Architecture
GRADUATE ARCHITECTURE DESIGN 2,LEC,5,MWR,2:00PM,5:50PM,Bell,,2,0,2,ARCH,2022-01-10,2022-05-06,SPRING 2022,64720,5210,02,ARCH-5210,Graduate Architecture Design 2,,,,[],[],Architecture
GRADUATE ARCHITECTURE DESIGN 2,LEC,5,MWR,2:00PM,5:50PM,Lopez,,2,0,2,ARCH,2022-01-10,2022-05-06,SPRING 2022,64721,5210,03,ARCH-5210,Graduate Architecture Design 2,,,,[],[],Architecture
ENVIRONMENTAL & ECOLOGICAL SYS,LEC,4,MR,8:00AM,9:50AM,Stradley,,5,0,5,ARCH,2022-01-10,2022-05-06,SPRING 2022,63183,5310,01,ARCH-5310,Environmental and Ecological Systems,,,,[],[],Architecture
ENTREPRENEURSHIP &ARCHITECTURE,LEC,2,M,12:00PM,1:50PM,Lee,,7,0,7,ARCH,2022-01-10,2022-05-06,SPRING 2022,63186,5330,01,ARCH-5330,Entrepreneurship and Architecture,,,,[],[],Architecture
BUILDING SYSTEMS & ENVIRONMENT,,4,TF,8:00AM,9:50AM,Loercher,,7,0,7,ARCH,2022-01-10,2022-05-06,SPRING 2022,63188,5360,01,ARCH-5360,Building Systems and the Environment,,,,[],[],Architecture
BUILDING SYSTEMS & ENVIRONMENT,LEC,4,TF,8:00AM,9:50AM,Stradley,,7,0,7,ARCH,2022-01-10,2022-05-06,SPRING 2022,64716,5360,02,ARCH-5360,Building Systems and the Environment,,,,[],[],Architecture
PROFESSIONAL PRACTICE 1,LEC,2,T,6:00PM,8:50PM,Pacheco,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63189,5380,01,ARCH-5380,Professional Practice 1,,,,[],[],Architecture
PROFESSIONAL PRACTICE 1,LEC,2,R,6:00PM,7:50PM,Pacheco,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63189,5380,01,ARCH-5380,Professional Practice 1,,,,[],[],Architecture
PROFESSIONAL PRACTICE II,LEC,2,T,6:00PM,7:50PM,Pacheco,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63371,5390,01,ARCH-5390,Professional Practice 2,,,,[],[],Architecture
BUILT ECOLOGIES 2,LEC,3,M,10:00AM,1:50PM,Staff,,20,0,20,ARCH,2022-01-10,2022-05-06,SPRING 2022,64042,6330,80,ARCH-6330,Built Ecologies 2,,,,[],[],Architecture
INTERDISCIPLINARY RESEARCH,LEC,4,W,11:00AM,12:50PM,Tsamis,,10,0,10,ARCH,2022-01-10,2022-05-06,SPRING 2022,64036,6360,80,ARCH-6360,Interdisciplinary Research Studio,,,,[],[],Architecture
INTERDISCIPLINARY RESEARCH,LEC,4,MWR,2:00PM,5:50PM,Tsamis,,10,0,10,ARCH,2022-01-10,2022-05-06,SPRING 2022,64036,6360,80,ARCH-6360,Interdisciplinary Research Studio,,,,[],[],Architecture
GRAD ARCHITECTURE DESIGN 4,LEC,5,MWR,2:00PM,5:50PM,Combs,,5,0,5,ARCH,2022-01-10,2022-05-06,SPRING 2022,63187,6620,01,ARCH-6620,Graduate Architecture Design 4,,,,[],[],Architecture
GRAD ARCHITECTURE DESIGN 4,LEC,5,,,,Krueger,,3,0,3,ARCH,2022-01-10,2022-05-06,SPRING 2022,64526,6620,02,ARCH-6620,Graduate Architecture Design 4,,,,[],[],Architecture
"HISTORY, THEORY, CRITICISM 3",LEC,4,T,10:00AM,1:50PM,Leitao,,15,0,15,ARCH,2022-01-10,2022-05-06,SPRING 2022,63182,6680,01,ARCH-6680,"History, Theory, Criticism 3",,,,[],[],Architecture
RESEARCH DESIGN SEMINAR,LEC,2,T,10:00AM,11:50AM,Braasch,,10,0,10,ARCH,2022-01-10,2022-05-06,SPRING 2022,64725,6810,01,ARCH-6810,Research Design Seminar,,,,[],[],Architecture
